Estacao;Data;Tx;Tn;Tmed;UR;Prec;Evap;Eto;Insolação;Velocidade do Vento Media
83648;11/06/1995;29,0;21,2;24,4;77,25;0,0;2,0;;9,0;2533333,0
83648;12/06/1995;27,1;19,1;23,14;77,25;0,0;1,1;;9,6;2566667,0
83648;13/06/1995;29,4;20,6;24,04;75,5;0,0;2,2;;8,9;2833333,0
83648;14/06/1995;29,5;21,4;24,54;73,5;0,0;3,9;;7,0;3166667,0
83648;15/06/1995;27,2;19,7;23,68;77,5;0,0;1,8;;7,9;3,3
83648;16/06/1995;29,7;21,9;25,1;72,0;0,0;3,9;;9,0;4,4
83648;17/06/1995;30,7;21,9;25,24;70,25;0,0;4,8;;9,4;5266667,0
83648;18/06/1995;29,4;22,2;25,02;73,0;0,0;4,4;;9,6;1,9
83648;19/06/1995;29,2;21,4;24,16;80,75;0,0;4,0;;8,0;3,8
83648;20/06/1995;22,5;19,5;20,64;78,0;4,8;2,3;;0,0;6133333,0
83648;21/06/1995;23,7;19,4;21,14;68,25;0,1;2,2;;2,7;3,6
83648;22/06/1995;24,8;17,8;21,22;68,0;0,0;2,8;;7,4;2,3
83648;23/06/1995;26,8;18,7;22,56;76,25;0,0;3,0;;8,0;1,9
83648;24/06/1995;26,5;20,0;22,56;78,5;0,0;1,8;;4,4;1,9
83648;25/06/1995;27,5;20,1;24,02;76,75;0,0;2,8;;5,1;4566667,0
83648;26/06/1995;27,8;21,8;23,98;79,25;0,0;3,2;;5,8;3533333,0
83648;27/06/1995;28,6;21,4;24,4;76,75;0,0;2,6;;8,2;3,2
83648;28/06/1995;27,8;21,2;23,62;74,25;0,0;2,3;;6,9;2633333,0
83648;29/06/1995;27,8;20,2;23,54;73,5;0,0;3,2;;9,5;3033333,0
83648;30/06/1995;26,1;20,4;22,8;75,25;1,3;2,5;;9,1;3,0
83648;01/07/1995;26,3;19,5;22,22;81,0;18,9;1,9;;4,9;0,233333
83648;02/07/1995;25,2;20,5;22,04;88,25;1,8;1,3;;3,0;1,1
83648;03/07/1995;27,2;19,4;22,74;82,25;1,6;1,6;;5,0;2866667,0
83648;04/07/1995;28,3;21,3;24,22;78,5;2,2;2,5;;8,3;2,1
83648;05/07/1995;26,6;21,1;23,48;79,75;0,9;1,8;;6,9;2666667,0
83648;06/07/1995;27,6;21,1;23,54;76,25;10,4;2,3;;9,6;3766667,0
83648;07/07/1995;28,9;20,4;23,7;73,25;0,0;3,1;;9,7;4666667,0
83648;08/07/1995;30,8;20,7;24,64;72,5;0,0;4,0;;9,7;3966667,0
83648;09/07/1995;26,9;20,6;23,48;82,0;0,0;4,3;;7,2;3766667,0
83648;10/07/1995;30,2;21,6;25,06;74,25;0,6;2,0;;9,6;4533333,0
83648;11/07/1995;24,6;21,3;22,62;78,5;0,0;3,8;;2,9;4866667,0
83648;12/07/1995;24,4;19,8;21,58;86,25;1,6;2,2;;1,6;4,6
83648;13/07/1995;25,9;20,4;23,0;86,75;32,6;1,5;;4,0;2533333,0
83648;14/07/1995;25,1;21,1;22,9;74,75;2,8;0,8;;1,8;3133333,0
83648;15/07/1995;26,5;20,1;23,02;67,75;1,3;2,1;;9,4;3,7
83648;16/07/1995;28,0;20,5;23,2;72,75;0,0;3,9;;9,7;3,9
83648;17/07/1995;24,5;20,9;22,58;76,75;0,0;4,2;;1,4;2366667,0
83648;18/07/1995;27,1;19,3;22,94;76,75;1,5;2,4;;8,1;2,8
83648;19/07/1995;27,1;21,1;23,48;72,75;0,0;2,8;;9,4;2866667,0
83648;20/07/1995;26,4;20,2;23,18;79,5;0,0;3,6;;7,8;2833333,0
83648;21/07/1995;22,8;20,2;21,32;90,25;0,0;2,3;;0,0;1966667,0
83648;22/07/1995;26,6;18,9;22,66;80,0;2,9;0,7;;6,7;1,4
83648;23/07/1995;26,5;20,8;23,22;77,75;0,0;1,6;;2,9;3,2
83648;24/07/1995;25,8;20,5;22,3;84,25;0,0;2,8;;2,1;3,0
83648;25/07/1995;25,3;19,9;22,88;78,5;5,1;1,0;;3,2;2566667,0
83648;26/07/1995;26,4;21,1;23,14;75,5;0,7;2,0;;7,0;2,5
83648;27/07/1995;26,1;20,6;23,32;77,5;0,0;2,9;;7,4;3766667,0
83648;28/07/1995;26,9;20,4;23,24;76,5;2,0;2,1;;9,6;4,1
83648;29/07/1995;27,1;20,8;23,44;75,25;0,0;2,4;;9,5;3733333,0
83648;30/07/1995;29,2;20,7;23,9;75,5;0,0;3,5;;10,2;4833333,0
83648;31/07/1995;29,0;20,8;24,1;72,25;0,0;5,3;;9,8;4566667,0
83648;01/08/1995;26,5;21,3;23,34;73,25;0,0;3,4;;9,8;5366667,0
83648;02/08/1995;27,6;20,2;23,6;66,5;0,0;6,6;;10,0;6,2
83648;03/08/1995;28,7;21,3;24,02;71,0;0,0;2,8;;9,9;7333333,0
83648;04/08/1995;29,5;21,7;24,48;68,75;0,0;5,5;;8,9;5,6
83648;05/08/1995;26,3;21,5;23,28;82,5;0,0;4,7;;8,5;4133333,0
83648;06/08/1995;24,4;20,2;21,66;90,0;22,4;7,3;;1,3;3266667,0
83648;07/08/1995;27,7;20,6;23,8;80,75;0,2;0,9;;4,8;3,3
83648;08/08/1995;29,7;20,6;24,36;75,25;0,0;2,0;;9,7;4566667,0
83648;09/08/1995;29,2;20,3;24,1;76,0;0,0;3,2;;8,2;3033333,0
83648;10/08/1995;30,3;21,4;24,9;73,25;0,0;3,7;;8,7;5033333,0
83648;11/08/1995;27,2;20,2;23,44;76,5;0,0;4,0;;9,9;2466667,0
83648;12/08/1995;26,7;20,9;23,26;78,5;0,0;3,0;;4,8;3066667,0
83648;13/08/1995;30,3;20,9;24,54;72,0;0,0;2,6;;9,6;5533333,0
83648;14/08/1995;30,5;20,6;24,72;64,75;0,0;4,8;;9,8;7033333,0
83648;15/08/1995;31,0;21,4;25,28;62,0;0,0;6,0;;9,7;5966667,0
83648;16/08/1995;30,8;22,1;25,12;71,75;0,0;6,3;;10,1;5,5
83648;17/08/1995;27,7;21,3;23,94;73,5;0,0;4,2;;4,8;1366667,0
83648;18/08/1995;26,2;20,1;21,96;80,0;4,8;1,6;;3,6;2733333,0
83648;19/08/1995;26,0;20,0;22,72;76,75;2,7;1,2;;2,6;2033333,0
83648;20/08/1995;25,5;20,4;23,08;80,0;0,0;2,7;;8,6;2,9
83648;21/08/1995;24,8;20,3;22,8;77,75;20,4;3,1;;1,9;4966667,0
83648;22/08/1995;25,6;20,6;22,38;74,5;25,5;3,0;;4,8;2366667,0
83648;23/08/1995;27,1;17,8;22,02;74,75;0,0;2,2;;9,7;2233333,0
83648;24/08/1995;27,2;18,8;22,66;76,25;0,0;2,3;;10,0;1966667,0
83648;25/08/1995;26,9;19,2;23,22;73,25;0,0;2,2;;10,0;2,2
83648;26/08/1995;27,5;21,0;23,68;72,25;0,0;2,4;;9,4;4,2
83648;27/08/1995;29,2;20,7;23,92;64,75;0,0;3,6;;10,2;5166667,0
83648;28/08/1995;29,9;20,6;24,56;71,25;0,0;5,5;;10,2;7133333,0
83648;29/08/1995;30,4;21,6;24,76;69,0;0,0;4,6;;10,3;6,1
83648;30/08/1995;28,1;20,9;24,06;65,25;0,0;5,2;;7,6;6333333,0
83648;31/08/1995;29,0;20,6;24,06;62,25;0,0;4,9;;10,3;5,7
83648;01/09/1995;29,9;21,7;25,02;65,75;0,0;5,3;;10,0;6666667,0
83648;02/09/1995;31,8;21,1;25,06;70,0;0,0;5,0;;9,9;5066667,0
83648;03/09/1995;25,7;21,4;22,96;73,75;0,0;3,2;;1,9;6933333,0
83648;04/09/1995;22,3;18,3;19,48;72,75;3,8;3,7;;1,5;6,4
83648;05/09/1995;23,8;17,6;20,26;72,0;2,0;2,9;;3,3;3266667,0
83648;06/09/1995;25,5;18,4;21,82;66,25;0,2;3,7;;6,7;2966667,0
83648;07/09/1995;26,2;18,9;22,4;62,25;0,0;2,9;;7,3;2,2
83648;08/09/1995;26,3;18,6;22,68;66,0;0,1;3,9;;9,8;3733333,0
83648;09/09/1995;29,2;20,6;24,38;67,25;0,0;4,0;;10,0;7366667,0
83648;10/09/1995;31,1;21,4;25,12;70,5;0,0;5,1;;9,8;7233333,0
83648;11/09/1995;30,7;21,8;25,26;66,75;0,0;5,9;;9,2;7,2
83648;12/09/1995;33,6;21,3;25,64;68,5;0,0;5,7;;8,7;6,3
83648;13/09/1995;24,7;19,1;20,64;81,75;2,1;4,5;;0,4;5533333,0
83648;14/09/1995;28,1;19,2;23,0;76,0;1,8;2,0;;6,6;4633333,0
83648;15/09/1995;31,2;21,5;25,3;68,75;0,0;4,9;;8,9;4233333,0
83648;16/09/1995;24,5;19,6;21,36;84,0;0,0;4,2;;0,0;5566667,0
83648;17/09/1995;24,9;19,5;22,0;85,0;1,5;1,5;;0,0;1,4
83648;18/09/1995;29,1;20,6;24,72;72,75;4,2;1,5;;3,8;6566667,0
83648;19/09/1995;30,6;23,0;25,54;66,5;0,0;4,8;;9,2;7733333,0
83648;20/09/1995;25,1;21,9;23,04;81,5;0,0;6,3;;0,0;4033333,0
83648;21/09/1995;22,5;19,3;20,46;89,25;1,0;1,9;;0,0;7233333,0
83648;22/09/1995;22,5;18,6;20,8;90,5;7,3;1,0;;0,7;4,8
83648;23/09/1995;25,2;20,4;22,24;88,0;21,4;0,6;;0,2;1,7
83648;24/09/1995;27,5;21,0;24,04;74,0;0,4;1,5;;8,3;5466667,0
83648;25/09/1995;29,4;21,4;24,88;76,0;0,0;4,5;;5,4;3833333,0
83648;26/09/1995;27,6;21,1;24,1;73,75;2,7;2,5;;8,4;6333333,0
83648;27/09/1995;29,3;21,6;24,84;73,0;0,0;3,8;;8,8;6866667,0
83648;28/09/1995;28,2;22,4;25,02;69,5;0,0;4,1;;9,8;6066667,0
83648;29/09/1995;29,9;22,7;25,54;75,5;0,0;5,3;;7,3;5833333,0
83648;30/09/1995;27,1;22,1;24,26;77,25;4,8;2,9;;4,8;4233333,0
83648;01/10/1995;28,1;20,8;24,64;71,5;0,0;1,7;;10,2;3733333,0
83648;02/10/1995;31,1;21,1;25,34;64,75;0,0;4,4;;10,2;6,4
83648;03/10/1995;26,3;22,7;24,38;74,5;0,0;4,9;;3,6;4,1
83648;04/10/1995;26,5;20,8;23,22;75,0;0,3;3,2;;2,1;2566667,0
83648;05/10/1995;25,1;19,7;21,68;86,75;0,8;2,0;;0,1;0,666667
83648;06/10/1995;23,6;19,7;21,64;90,5;3,4;1,8;;0,0;1666667,0
83648;07/10/1995;24,2;20,9;22,92;86,5;1,7;0,3;;0,0;2466667,0
83648;08/10/1995;30,7;22,0;25,96;79,75;1,6;0,7;;6,8;4,9
83648;09/10/1995;30,2;21,8;25,86;78,0;45,4;3,7;;2,0;4,0
83648;10/10/1995;26,5;20,8;23,26;84,25;2,3;2,7;;1,1;2,3
83648;11/10/1995;26,4;21,1;23,36;87,25;8,0;1,4;;1,1;3,9
83648;12/10/1995;26,2;21,6;23,94;87,0;4,2;1,2;;1,7;2166667,0
83648;13/10/1995;30,7;22,8;26,0;71,25;0,0;2,0;;8,0;6233333,0
83648;14/10/1995;32,1;23,4;26,86;76,75;0,0;4,2;;5,3;4366667,0
83648;15/10/1995;27,7;22,6;25,0;83,75;15,6;3,2;;3,6;4,3
83648;16/10/1995;32,3;22,8;26,46;66,5;0,0;2,9;;10,6;5766667,0
83648;17/10/1995;32,4;22,6;26,82;68,75;0,0;4,7;;10,2;7033333,0
83648;18/10/1995;29,2;23,2;25,52;75,25;0,0;5,8;;4,0;5233333,0
83648;19/10/1995;30,4;23,6;26,6;72,25;0,0;4,3;;10,0;5333333,0
83648;20/10/1995;28,9;23,6;26,0;74,5;0,0;3,7;;8,6;5933333,0
83648;21/10/1995;32,1;22,3;25,48;82,0;0,0;3,5;;5,6;3,6
83648;22/10/1995;25,5;19,3;21,52;85,0;66,5;2,3;;0,1;5966667,0
83648;23/10/1995;25,1;18,6;22,32;71,5;22,8;2,2;;8,8;5433333,0
83648;24/10/1995;26,6;20,8;23,96;67,25;0,0;3,4;;4,8;2933333,0
83648;25/10/1995;27,0;21,8;24,26;71,5;0,0;2,9;;5,6;3366667,0
83648;26/10/1995;29,2;22,2;25,62;73,25;0,0;5,2;;11,0;5,8
83648;27/10/1995;31,1;22,6;26,28;66,0;0,0;3,6;;10,9;8633333,0
83648;28/10/1995;34,2;23,5;27,2;69,0;0,0;5,8;;9,9;6466667,0
83648;29/10/1995;27,5;18,2;21,94;88,75;0,0;4,8;;3,0;6933333,0
83648;30/10/1995;21,7;17,6;18,82;94,0;14,3;1,7;;0,0;4,2
83648;31/10/1995;20,5;17,6;19,84;93,5;73,5;0,3;;0,0;5166667,0
83648;01/11/1995;23,8;19,6;21,86;91,5;61,7;0,7;;0,0;3033333,0
83648;02/11/1995;25,6;21,0;23,3;91,0;9,1;0,2;;0,2;1,4
83648;03/11/1995;27,1;21,6;24,32;82,0;30,7;1,1;;2,5;4766667,0
83648;04/11/1995;27,7;21,9;24,46;81,75;0,8;2,0;;5,2;3466667,0
83648;05/11/1995;27,8;22,3;24,86;79,75;0,6;2,0;;8,9;3233333,0
83648;06/11/1995;27,4;22,1;24,46;76,25;2,6;3,1;;7,3;4233333,0
83648;07/11/1995;29,4;21,6;25,1;71,25;0,5;2,7;;9,8;4,9
83648;08/11/1995;29,1;22,2;24,92;69,25;0,0;4,0;;10,8;5933333,0
83648;09/11/1995;29,3;22,1;25,48;69,5;0,0;5,3;;10,5;7066667,0
83648;10/11/1995;32,9;22,6;27,22;65,25;0,0;5,1;;11,2;7733333,0
83648;11/11/1995;32,2;23,7;27,14;72,75;0,0;5,5;;10,9;3033333,0
83648;12/11/1995;30,7;23,6;26,78;74,75;0,0;3,3;;10,2;5466667,0
83648;13/11/1995;28,0;21,7;24,64;86,25;0,0;4,5;;0,6;2,9
83648;14/11/1995;28,3;21,3;24,96;77,5;47,3;1,0;;1,9;6333333,0
83648;15/11/1995;32,1;24,3;26,94;71,25;0,0;3,7;;9,3;6966667,0
83648;16/11/1995;26,3;22,6;24,7;83,25;0,0;5,6;;0,9;4,1
83648;17/11/1995;27,1;22,2;24,86;85,5;16,5;1,1;;4,7;1966667,0
83648;18/11/1995;27,1;23,5;25,06;87,5;1,9;1,2;;0,5;2466667,0
83648;19/11/1995;25,9;21,3;23,58;76,25;67,4;1,3;;0,3;6133333,0
83648;20/11/1995;26,7;21,1;23,62;71,5;0,0;4,1;;11,0;8,2
83648;21/11/1995;25,7;20,2;22,68;66,0;0,7;4,8;;10,7;6633333,0
83648;22/11/1995;26,7;19,0;23,22;63,5;0,0;4,4;;8,6;2,0
83648;23/11/1995;26,5;21,9;24,36;66,75;0,0;4,0;;7,9;4,9
83648;24/11/1995;23,9;20,6;21,66;90,75;7,8;3,9;;0,0;4066667,0
83648;25/11/1995;29,8;20,4;24,38;73,0;3,1;2,0;;7,8;5466667,0
83648;26/11/1995;27,4;20,5;24,68;76,5;2,7;2,4;;8,8;2,3
83648;27/11/1995;29,4;22,6;26,36;75,5;0,0;5,1;;10,7;4066667,0
83648;28/11/1995;32,6;21,1;26,34;84,75;0,0;4,2;;5,4;4433333,0
83648;29/11/1995;24,2;20,7;22,4;80,0;63,2;1,4;;0,0;4833333,0
83648;30/11/1995;23,8;19,5;20,94;89,0;2,1;1,7;;0,0;2,4
83648;01/12/1995;24,1;19,4;21,86;92,5;10,8;0,6;;0,4;2533333,0
83648;02/12/1995;28,3;20,4;24,56;80,25;8,7;0,6;;9,3;4366667,0
83648;03/12/1995;29,1;22,9;26,2;76,0;0,0;2,8;;8,0;4633333,0
83648;04/12/1995;30,7;22,0;25,28;84,25;0,6;4,1;;5,5;5466667,0
83648;05/12/1995;26,9;22,4;24,42;83,75;19,6;2,3;;3,3;3533333,0
83648;06/12/1995;27,7;22,6;24,7;79,75;0,0;2,2;;3,5;6066667,0
83648;07/12/1995;27,4;22,1;24,9;84,75;5,9;2,4;;2,9;2566667,0
83648;08/12/1995;29,6;22,4;26,48;78,75;2,4;1,5;;7,7;2,1
83648;09/12/1995;27,9;23,6;25,56;74,25;0,4;2,6;;7,7;7366667,0
83648;10/12/1995;26,2;21,3;24,16;64,75;0,0;4,8;;3,0;3633333,0
83648;11/12/1995;27,3;21,3;24,3;71,75;0,2;3,9;;1,2;1,7
83648;12/12/1995;30,1;22,6;26,22;73,25;0,2;2,7;;6,9;4,3
83648;13/12/1995;27,6;23,6;25,68;88,0;4,6;3,8;;0,0;4,3
83648;14/12/1995;26,4;21,3;22,6;93,75;20,0;0,8;;0,0;4766667,0
83648;15/12/1995;24,3;21,1;22,76;91,75;27,4;1,2;;0,0;3566667,0
83648;16/12/1995;26,8;22,1;24,78;82,5;4,4;0,8;;0,9;2133333,0
83648;17/12/1995;30,6;23,4;26,0;86,0;0,0;2,1;;3,3;2766667,0
83648;18/12/1995;31,7;23,4;27,48;86,0;14,2;1,3;;5,4;1966667,0
83648;19/12/1995;29,6;23,6;26,92;82,25;6,9;1,8;;2,6;1966667,0
83648;20/12/1995;29,7;23,3;26,0;87,25;3,4;1,9;;2,3;2266667,0
83648;21/12/1995;30,7;22,6;26,1;75,5;19,5;2,2;;5,3;5033333,0
83648;22/12/1995;29,8;22,6;25,68;87,25;1,0;3,0;;2,1;4,0
83648;23/12/1995;27,5;22,4;24,02;91,0;2,9;2,9;;2,5;3566667,0
83648;24/12/1995;29,3;21,8;25,7;81,75;35,3;1,2;;5,6;6466667,0
83648;25/12/1995;31,3;23,4;26,36;78,0;0,0;3,1;;8,2;7633333,0
83648;26/12/1995;25,9;23,0;24,9;83,5;36,3;2,5;;0,0;6,8
83648;27/12/1995;32,4;23,6;27,26;77,5;3,4;2,5;;2,5;5366667,0
83648;28/12/1995;31,5;24,0;27,06;82,0;0,8;3,1;;2,0;4,3
83648;29/12/1995;33,9;23,6;27,96;71,75;5,7;3,1;;4,0;5466667,0
83648;30/12/1995;33,5;23,6;27,06;77,75;5,6;3,7;;5,7;7333333,0
83648;31/12/1995;28,9;24,3;25,74;88,0;1,4;4,4;;2,2;1666667,0
83648;01/01/1996;27,5;22,6;24,0;92,25;27,2;1,2;;0,0;1266667,0
83648;02/01/1996;30,3;22,6;26,22;81,0;27,9;1,7;;5,1;4066667,0
83648;03/01/1996;30,5;23,6;26,42;75,75;0,0;2,6;;5,4;6366667,0
83648;04/01/1996;31,9;23,4;26,82;75,5;0,0;4,3;;6,8;6166667,0
83648;05/01/1996;31,7;23,6;26,92;73,25;0,0;4,4;;8,0;6333333,0
83648;06/01/1996;31,2;24,1;26,98;71,5;0,0;4,6;;4,8;5666667,0
83648;07/01/1996;31,8;24,6;27,38;74,0;0,0;2,1;;5,7;5333333,0
83648;08/01/1996;31,8;25,1;27,96;70,5;0,0;4,9;;2,7;5166667,0
83648;09/01/1996;31,5;24,2;27,66;72,25;0,0;3,9;;3,2;5033333,0
83648;10/01/1996;32,8;23,4;26,36;79,25;0,0;3,8;;2,6;5866667,0
83648;11/01/1996;30,7;22,4;26,84;73,25;2,4;4,5;;1,8;5966667,0
83648;12/01/1996;32,5;25,1;27,96;70,0;0,0;4,1;;10,0;5633333,0
83648;13/01/1996;30,5;24,3;27,22;73,0;0,0;4,4;;10,5;5233333,0
83648;14/01/1996;29,9;23,6;26,18;79,0;4,9;3,0;;5,3;2,0
83648;15/01/1996;30,3;23,1;26,8;77,5;3,9;3,3;;9,8;3,4
83648;16/01/1996;29,8;24,0;27,12;73,25;0,7;3,0;;10,0;5066667,0
83648;17/01/1996;33,5;24,3;27,98;67,75;0,0;4,3;;11,2;8,1
83648;18/01/1996;34,0;24,6;28,76;69,5;0,0;6,5;;9,9;6233333,0
83648;19/01/1996;31,5;25,6;28,16;74,25;0,0;5,1;;7,7;4233333,0
83648;20/01/1996;32,2;25,3;28,04;69,75;0,0;4,0;;10,9;6633333,0
83648;21/01/1996;31,7;24,7;27,38;72,5;0,0;5,3;;11,1;5266667,0
83648;22/01/1996;33,2;23,8;27,86;69,25;0,0;4,9;;10,9;7133333,0
83648;23/01/1996;33,6;24,6;28,26;66,25;0,0;5,9;;10,9;6733333,0
83648;24/01/1996;32,9;25,1;28,22;69,0;0,0;6,1;;11,0;5633333,0
83648;25/01/1996;31,6;24,3;27,82;71,75;0,0;4,6;;11,1;5966667,0
83648;26/01/1996;33,5;25,1;28,48;64,5;0,0;5,3;;11,5;7,8
83648;27/01/1996;34,1;24,8;28,32;64,5;0,0;6,0;;11,1;5533333,0
83648;28/01/1996;35,0;23,8;28,46;69,0;0,0;6,9;;11,2;7033333,0
83648;29/01/1996;32,6;24,1;28,24;71,75;0,0;5,0;;11,0;5,7
83648;30/01/1996;31,6;24,3;27,88;73,5;0,0;4,0;;11,0;3666667,0
83648;31/01/1996;32,4;24,6;28,28;74,25;0,0;4,3;;11,0;4233333,0
83648;01/02/1996;34,7;25,4;29,12;68,0;0,0;4,0;;10,2;5466667,0
83648;02/02/1996;32,9;25,6;28,96;70,25;0,0;5,8;;11,0;4,2
83648;03/02/1996;32,7;25,4;28,56;70,0;0,0;4,2;;10,4;4,9
83648;04/02/1996;33,5;24,8;28,18;66,5;0,0;4,8;;9,8;6,5
83648;05/02/1996;33,5;24,6;28,4;63,5;0,0;5,7;;10,9;6,5
83648;06/02/1996;34,9;25,9;29,24;64,0;0,0;4,6;;10,7;6566667,0
83648;07/02/1996;34,2;26,5;29,0;64,25;0,0;10,0;;10,5;5466667,0
83648;08/02/1996;34,1;25,1;28,7;67,5;0,0;9,6;;8,4;5266667,0
83648;09/02/1996;34,7;25,3;29,14;58,75;0,0;3,1;;10,9;6766667,0
83648;10/02/1996;35,0;25,6;29,26;61,75;0,0;7,9;;11,0;7566667,0
83648;11/02/1996;34,4;25,2;28,64;67,5;0,0;6,4;;11,0;5,3
83648;12/02/1996;33,5;25,6;28,7;67,25;0,0;5,8;;11,2;5233333,0
83648;13/02/1996;31,7;24,8;28,2;70,75;0,0;5,0;;11,1;2,9
83648;14/02/1996;31,9;24,3;27,98;71,75;2,9;4,2;;9,7;2866667,0
83648;15/02/1996;31,9;24,4;27,22;77,5;0,1;2,9;;8,1;3466667,0
83648;16/02/1996;32,0;24,0;27,54;80,75;17,5;2,4;;9,2;1766667,0
83648;17/02/1996;31,8;24,1;27,82;75,0;3,0;2,6;;10,3;3166667,0
83648;18/02/1996;32,0;24,3;27,96;72,25;0,0;3,7;;10,9;4,5
83648;19/02/1996;32,1;24,8;28,18;74,75;0,0;4,0;;11,0;4,3
83648;20/02/1996;33,7;24,7;28,74;71,0;0,0;4,2;;8,9;4,4
83648;21/02/1996;34,6;24,1;27,8;78,25;0,0;5,8;;3,8;5033333,0
83648;22/02/1996;30,3;24,4;26,78;86,25;46,2;3,2;;4,0;1,2
83648;23/02/1996;31,3;24,4;27,34;83,25;0,0;1,8;;6,3;1733333,0
83648;24/02/1996;32,8;24,6;28,06;76,5;0,8;2,4;;7,3;2966667,0
83648;25/02/1996;33,3;24,8;28,44;71,75;0,0;3,1;;7,6;6033333,0
83648;26/02/1996;34,3;24,9;28,38;65,75;0,0;5,1;;10,7;6433333,0
83648;27/02/1996;33,6;24,5;28,06;71,5;0,0;6,3;;10,3;4,9
83648;28/02/1996;31,5;24,8;27,82;71,75;0,0;5,6;;10,9;4,7
83648;29/02/1996;31,8;25,3;28,1;72,75;0,1;3,6;;10,8;5266667,0
83648;01/03/1996;33,0;25,1;28,38;72,0;0,1;4,7;;10,3;6366667,0
83648;02/03/1996;34,1;25,6;28,7;72,75;0,0;4,4;;10,0;4833333,0
83648;03/03/1996;32,2;25,2;28,42;70,75;0,0;4,9;;9,9;5166667,0
83648;04/03/1996;34,2;25,6;28,78;68,75;0,0;4,2;;9,3;5733333,0
83648;05/03/1996;33,9;26,1;28,98;68,25;0,0;7,1;;9,7;5466667,0
83648;06/03/1996;33,1;25,1;28,58;73,25;0,0;4,8;;9,9;5566667,0
83648;07/03/1996;33,3;25,2;28,64;72,5;0,0;4,7;;10,1;5633333,0
83648;08/03/1996;35,0;26,6;29,4;71,0;0,0;4,8;;9,0;4966667,0
83648;09/03/1996;34,2;25,6;28,36;80,75;0,0;5,2;;5,2;4066667,0
83648;10/03/1996;31,3;23,2;26,3;77,5;15,4;3,2;;0,2;5633333,0
83648;11/03/1996;29,2;23,3;25,54;77,75;0,0;3,1;;2,3;6166667,0
83648;12/03/1996;29,3;23,0;25,9;81,5;0,0;2,4;;8,6;3133333,0
83648;13/03/1996;30,1;22,7;26,1;82,5;39,7;1,6;;5,5;3333333,0
83648;14/03/1996;31,7;24,4;28,08;76,75;2,2;2,7;;7,0;2766667,0
83648;15/03/1996;30,9;25,6;27,52;72,0;0,3;2,1;;5,0;2733333,0
83648;16/03/1996;32,2;24,6;27,6;75,25;0,0;3,9;;10,1;4033333,0
83648;17/03/1996;32,3;24,7;28,16;76,0;0,0;4,3;;8,5;4433333,0
83648;18/03/1996;31,5;25,1;28,46;72,75;0,0;3,0;;9,9;3733333,0
83648;19/03/1996;31,7;25,6;28,62;74,5;0,0;3,8;;9,8;4033333,0
83648;20/03/1996;33,6;25,4;28,7;76,0;0,0;3,5;;6,8;3633333,0
83648;21/03/1996;29,5;24,6;26,18;88,0;0,8;4,1;;2,6;1733333,0
83648;22/03/1996;29,9;24,3;26,38;84,5;1,7;1,0;;2,5;1966667,0
83648;23/03/1996;29,7;22,6;25,96;88,5;20,7;1,8;;3,9;2666667,0
83648;24/03/1996;31,7;23,6;27,22;88,0;3,8;1,6;;6,5;2,7
83648;25/03/1996;33,5;24,6;28,64;68,5;12,2;1,5;;5,9;3066667,0
83648;26/03/1996;31,4;24,6;28,12;80,0;0,0;2,4;;9,3;2666667,0
83648;27/03/1996;31,6;25,6;28,22;78,0;0,0;2,5;;9,9;3233333,0
83648;28/03/1996;30,6;24,8;27,8;75,5;0,0;3,1;;9,9;2833333,0
83648;29/03/1996;31,3;24,8;27,98;76,75;0,0;3,6;;9,4;3433333,0
83648;30/03/1996;32,7;24,8;28,36;73,5;0,0;3,2;;9,8;5466667,0
83648;31/03/1996;34,5;25,4;29,1;68,25;0,0;4,2;;9,7;6233333,0
83648;01/04/1996;34,0;24,6;28,64;75,0;0,0;5,2;;9,6;4233333,0
83648;02/04/1996;30,9;25,3;28,16;75,5;0,0;4,1;;8,4;3333333,0
83648;03/04/1996;32,0;25,2;28,16;75,0;0,0;3,0;;9,8;2833333,0
83648;04/04/1996;30,7;24,4;26,5;80,0;13,5;3,8;;7,2;1133333,0
83648;05/04/1996;30,3;23,6;26,7;71,75;0,0;2,5;;9,5;3166667,0
83648;06/04/1996;31,2;23,2;27,42;77,0;0,0;3,6;;9,1;2233333,0
83648;07/04/1996;34,2;24,4;28,58;71,0;0,0;3,3;;9,3;3366667,0
83648;08/04/1996;31,1;24,4;27,86;77,5;0,0;4,1;;9,0;2,8
83648;09/04/1996;31,8;24,5;27,48;76,5;1,1;2,5;;6,8;1733333,0
83648;10/04/1996;31,6;24,4;27,94;74,5;0,0;3,5;;9,0;4833333,0
83648;11/04/1996;34,3;25,1;28,82;73,5;0,0;3,9;;9,3;4,3
83648;12/04/1996;29,3;24,2;26,92;79,25;0,1;4,4;;1,1;1133333,0
83648;13/04/1996;28,1;23,2;25,02;84,5;6,9;2,0;;0,1;0,766667
83648;14/04/1996;29,9;22,4;25,46;86,75;46,1;1,3;;3,2;2033333,0
83648;15/04/1996;28,8;23,2;25,62;87,75;7,4;1,6;;1,1;2466667,0
83648;16/04/1996;32,2;23,7;27,36;72,25;6,9;1,8;;9,0;4466667,0
83648;17/04/1996;34,2;24,3;27,8;71,25;0,0;4,1;;7,4;6,2
83648;18/04/1996;26,3;21,3;22,78;75,0;32,9;4,1;;0,0;8,1
